country|date|pid|rank|week
CHN|1/15/2015|75787|1|8213
MAS|1/15/2015|50152|2|8213
DEN|1/15/2015|54431|3|8213
IND|1/15/2015|93627|4|8213
KOR|1/15/2015|54346|5|8213
CHN|1/15/2015|50906|6|8213
TPE|1/15/2015|34810|7|8213
INA|1/15/2015|14587|8|8213
DEN|1/15/2015|53753|9|8213
CHN|1/15/2015|23736|10|8213
DEN|1/15/2015|25831|11|8213
JPN|1/15/2015|89785|12|8213
JPN|1/15/2015|63707|13|8213
CHN|1/15/2015|12903|14|8213
HKG|1/15/2015|14869|15|8213
IND|1/15/2015|53944|16|8213
JPN|1/15/2015|50905|17|8213
GER|1/15/2015|50858|18|8213
HKG|1/15/2015|53054|19|8213
IND|1/15/2015|83950|20|8213
KOR|1/15/2015|64933|21|8213
VIE|1/15/2015|14107|22|8213
THA|1/15/2015|54513|23|8213
ENG|1/15/2015|51613|24|8213
TPE|1/15/2015|67100|25|8213
CHN|1/15/2015|75787|1|8213
MAS|1/15/2015|50152|2|8213
DEN|1/15/2015|54431|3|8213
IND|1/15/2015|93627|4|8213
KOR|1/15/2015|54346|5|8213
CHN|1/15/2015|50906|6|8213
TPE|1/15/2015|34810|7|8213
INA|1/15/2015|14587|8|8213
DEN|1/15/2015|53753|9|8213
CHN|1/15/2015|23736|10|8213
DEN|1/15/2015|25831|11|8213
JPN|1/15/2015|89785|12|8213
JPN|1/15/2015|63707|13|8213
CHN|1/15/2015|12903|14|8213
HKG|1/15/2015|14869|15|8213
IND|1/15/2015|53944|16|8213
JPN|1/15/2015|50905|17|8213
GER|1/15/2015|50858|18|8213
HKG|1/15/2015|53054|19|8213
IND|1/15/2015|83950|20|8213
KOR|1/15/2015|64933|21|8213
VIE|1/15/2015|14107|22|8213
THA|1/15/2015|54513|23|8213
ENG|1/15/2015|51613|24|8213
TPE|1/15/2015|67100|25|8213
JPN|1/15/2015|47181|26|8213
INA|1/15/2015|51599|27|8213
FRA|1/15/2015|52968|28|8213
INA|1/15/2015|66990|29|8213
HKG|1/15/2015|55280|30|8213
MAS|1/15/2015|52030|31|8213
IRL|1/15/2015|15241|32|8213
THA|1/15/2015|11959|33|8213
HKG|1/15/2015|45171|34|8213
CHN|1/15/2015|78769|35|8213
NED|1/15/2015|10319|36|8213
IND|1/15/2015|42776|37|8213
KOR|1/15/2015|11704|38|8213
IND|1/15/2015|25925|39|8213
JPN|1/15/2015|61799|40|8213
SWE|1/15/2015|52325|41|8213
IND|1/15/2015|32722|42|8213
TPE|1/15/2015|87375|43|8213
IND|1/15/2015|51598|44|8213
INA|1/15/2015|52738|45|8213
FIN|1/15/2015|15453|46|8213
CUB|1/15/2015|52364|47|8213
DEN|1/15/2015|70937|48|8213
SGP|1/15/2015|52701|49|8213
CHN|1/15/2015|93496|50|8213
ISR|1/15/2015|52953|51|8213
CZE|1/15/2015|15585|52|8213
ESP|1/15/2015|14251|53|8213
CHN|1/15/2015|55380|54|8213
DEN|1/15/2015|51053|55|8213
RUS|1/15/2015|51682|56|8213
GER|1/15/2015|51886|57|8213
THA|1/15/2015|46874|58|8213
MAS|1/15/2015|89511|59|8213
CHN|1/15/2015|42369|60|8213
USA|1/15/2015|46776|61|8213
DEN|1/15/2015|83122|62|8213
MAS|1/15/2015|53131|63|8213
IND|1/15/2015|55351|64|8213
MAS|1/15/2015|52867|65|8213
GUA|1/15/2015|54897|66|8213
USA|1/15/2015|74872|67|8213
JPN|1/15/2015|91280|68|8213
UKR|1/15/2015|54439|69|8213
FRA|1/15/2015|89416|70|8213
USA|1/15/2015|60178|71|8213
AUT|1/15/2015|56274|72|8213
RUS|1/15/2015|53924|73|8213
BRA|1/15/2015|62506|74|8213
POL|1/15/2015|48962|75|8213
AUT|1/15/2015|54459|76|8213
FRA|1/15/2015|38500|77|8213
IND|1/15/2015|15319|78|8213
BEL|1/15/2015|51690|79|8213
FIN|1/15/2015|54484|80|8213
