country|pid|rank|week
INA|467171|334|17716
TUR|108147|335|17716
AZE|116433|336|17716
MAS|1211942|337|17716
HKG|1263280|338|17716
FRA|674123|339|17716
ZAM|471101|340|17716
GHA|163734|341|17716
ALG|163742|342|17716
JAM|147248|343|17716
ENG|933136|344|17716
USA|1419130|345|17716
DEN|1664448|346|17716
USA|109167|347|17716
INA|2086882|348|17716
UKR|1622985|349|17716
NGR|163736|350|17716
LUX|277773|351|17716
POL|311503|352|17716
IND|347215|353|17716
PER|1436855|354|17716
RUS|109059|355|17716
VIE|116063|356|17716
DOM|118221|357|17716
AUS|239518|357|17716
IND|1035487|357|17716
ENG|1005448|360|17716
KOR|108076|361|17716
ENG|2376879|362|17716
CAN|1170753|363|17716
MEX|1083259|363|17716
JPN|654113|365|17716
JPN|391557|366|17716
TPE|347219|367|17716
KOR|1263193|368|17716
SWE|301396|369|17716
DEN|2380540|370|17716
CAN|872601|371|17716
MAR|664766|372|17716
SEY|163744|373|17716
VIE|2098835|373|17716
AUT|248882|375|17716
DEN|1967821|376|17716
SRI|409867|377|17716
RUS|109087|378|17716
AUS|144207|379|17716
JPN|2471103|379|17716
EST|251966|381|17716
GHA|1025991|382|17716
POL|1669860|383|17716
DEN|361276|384|17716
ALG|163745|385|17716
THA|1691081|386|17716
MRI|1165937|387|17716
SCO|208041|388|17716
THA|1194534|389|17716
INA|216490|390|17716
UGA|163534|391|17716
BRA|1520388|391|17716
ITA|1610339|393|17716
NGR|934601|394|17716
SUI|946347|395|17716
ENG|939154|396|17716
USA|109135|397|17716
USA|107867|398|17716
VIE|109232|399|17716
CHI|116503|400|17716
JPN|391554|401|17716
NGR|1148863|402|17716
DOM|1307218|403|17716
MRI|1166035|404|17716
ITA|216298|405|17716
TUR|276124|406|17716
TPE|109307|407|17716
LUX|694938|408|17716
BAR|261739|409|17716
TPE|1176952|410|17716
DOM|347693|411|17716
SGP|1044276|412|17716
IND|1205039|413|17716
TPE|1261482|414|17716
KAZ|1276905|415|17716
MYA|2058687|416|17716
INA|1703121|417|17716
BRU|195666|418|17716
IRI|220010|419|17716
DEN|1272633|420|17716
ITA|817052|421|17716
ITA|1060828|421|17716
INA|2435385|423|17716
ZIM|2482776|424|17716
CAN|1121799|425|17716
INA|195564|426|17716
BEL|113594|427|17716
BEL|671628|428|17716
THA|1591439|429|17716
CHI|1606745|430|17716
IND|2372011|431|17716
AUT|163597|432|17716
RUS|407531|433|17716
CRO|163882|434|17716
BEL|1148263|435|17716
CZE|1523383|436|17716
MLT|1606374|437|17716
DEN|946018|438|17716
ENG|1438642|439|17716
AUT|728289|440|17716
NEP|289096|441|17716
AUS|1272218|442|17716
KAZ|196530|443|17716
MAS|2215619|444|17716
USA|2075532|445|17716
ENG|815003|446|17716
MAS|930688|447|17716
NZL|337496|448|17716
POL|854828|449|17716
GHA|660698|450|17716
UGA|117912|451|17716
UGA|117916|451|17716
UGA|1158487|451|17716
INA|1561403|451|17716
FIN|165982|455|17716
IND|1301998|456|17716
GER|982659|457|17716
BAR|261742|458|17716
IND|286556|459|17716
PAN|1188959|460|17716
BAR|1007578|461|17716
BOT|280285|462|17716
DOM|854678|463|17716
RUS|868354|464|17716
NGR|2069609|465|17716
SRI|409865|466|17716
NEP|109236|467|17716
MDV|2169205|467|17716
CMR|1161049|469|17716
INA|109295|470|17716
ALG|2322602|471|17716
JPN|1070856|472|17716
FRA|1451568|473|17716
RUS|109078|474|17716
ESP|1304183|475|17716
KOR|208017|476|17716
MAS|1700680|477|17716
CIV|1991775|478|17716
CMR|1160889|479|17716
USA|1165359|480|17716
NZL|392823|481|17716
CHN|1929271|481|17716
CHN|2481091|481|17716
KOR|208020|484|17716
AZE|1248820|485|17716
HUN|2021945|486|17716
SWE|814281|487|17716
CZE|113817|488|17716
USA|1007431|488|17716
MAS|1548846|490|17716
AUS|1256667|491|17716
INA|1463374|491|17716
DOM|1181718|493|17716
IND|1654921|494|17716
VIE|1452102|494|17716
POL|409596|496|17716
MAS|1212198|496|17716
TPE|666557|498|17716
BRN|361265|499|17716
AUS|116951|500|17716
ZAM|116372|501|17716
DEN|371751|501|17716
UZB|1185444|501|17716
JAM|163339|501|17716
GER|197910|505|17716
SLO|319923|506|17716
SUR|879305|507|17716
PAK|1061597|508|17716
CIV|1161310|509|17716
MAS|361594|510|17716
CAN|258326|511|17716
USA|109143|512|17716
IND|2304594|513|17716
INA|116053|514|17716
IND|367741|515|17716
IND|673040|516|17716
ARG|951525|517|17716
NGR|1148739|517|17716
NOR|886096|519|17716
MAS|2215468|520|17716
NZL|1414983|521|17716
NZL|2239944|521|17716
BRA|404624|523|17716
BRA|404625|523|17716
ISR|306546|523|17716
BRA|1222670|523|17716
INA|2047668|523|17716
ALG|2910036|523|17716
JPN|2868836|523|17716
DEN|361277|530|17716
CYP|371752|531|17716
USA|117246|532|17716
MGL|146643|533|17716
GER|108886|534|17716
UKR|1224750|535|17716
RUS|339235|536|17716
TTO|669052|536|17716
USA|1987788|538|17716
PAK|116419|539|17716
IND|1222588|539|17716
IND|2300718|541|17716
MAC|1927647|542|17716
MAS|116928|543|17716
SRB|1607140|544|17716
DEN|206439|545|17716
TUR|276133|546|17716
KOR|107849|547|17716
KOR|115932|547|17716
KOR|115937|547|17716
RSA|115988|547|17716
KOR|874076|547|17716
KOR|1260472|547|17716
GER|2330439|547|17716
TPE|1270789|547|17716
GER|2629540|547|17716
TUR|276135|556|17716
CIV|2515485|556|17716
NZL|1458281|558|17716
GUA|1473506|558|17716
PER|1462123|558|17716
GER|1663885|561|17716
BEN|1990573|562|17716
CAN|1187492|563|17716
CHN|1518174|563|17716
FIJ|163304|565|17716
IND|367739|565|17716
JPN|2062434|565|17716
NZL|118065|568|17716
NZL|2540945|568|17716
COK|1575271|568|17716
FRA|314861|571|17716
NZL|419631|571|17716
NZL|1980961|571|17716
JAM|1240942|574|17716
NGR|934605|575|17716
NGR|1246003|575|17716
NGR|2067761|575|17716
CHI|198985|578|17716
SUI|1206447|579|17716
AUS|2498067|580|17716
IND|2120557|581|17716
EGY|1475745|582|17716
IRI|113493|583|17716
MAR|990152|584|17716
GUA|1072187|585|17716
JPN|108320|586|17716
UKR|108700|586|17716
IRI|162118|586|17716
JPN|259005|586|17716
IRI|1029656|586|17716
NGR|1245655|586|17716
NGR|1245721|586|17716
IRI|2860807|586|17716
ZAM|1259671|594|17716
DEN|1443878|594|17716
ALG|1428537|594|17716
ARG|351891|597|17716
IND|1337282|598|17716
BAN|2326174|598|17716
BAR|649960|598|17716
ESP|2087103|601|17716
EGY|116346|602|17716
PAK|148676|602|17716
IND|367738|602|17716
RSA|982374|602|17716
INA|1116598|602|17716
PAK|1270682|602|17716
BRA|1448964|602|17716
MEX|1468779|602|17716
IND|672995|602|17716
INA|2143055|602|17716
MAS|1683949|602|17716
ENG|2041022|613|17716
CIV|1994745|614|17716
MAS|886028|615|17716
ZAM|116349|616|17716
ENG|1043908|616|17716
MAS|419622|618|17716
SCO|208042|619|17716
PYF|1663920|620|17716
MAS|1683913|621|17716
INA|118189|622|17716
NZL|2804080|623|17716
NZL|2844177|623|17716
NZL|2843984|623|17716
GUA|1473570|626|17716
SEY|2125750|627|17716
MAS|280247|628|17716
USA|1006038|629|17716
USA|1681411|629|17716
NZL|1359012|631|17716
MAS|318756|632|17716
ESP|108697|633|17716
BRA|239789|633|17716
MGL|393170|633|17716
MGL|1545461|633|17716
INA|1271833|633|17716
BRA|2059250|633|17716
HUN|665024|639|17716
CMR|1151421|640|17716
MAS|459277|640|17716
ENG|211463|642|17716
ALG|2082558|643|17716
NZL|1416682|644|17716
IND|467307|645|17716
FRA|2442048|646|17716
UGA|221026|647|17716
NGR|1148587|647|17716
MAS|1585478|647|17716
SUI|1234661|650|17716
DEN|243695|651|17716
CAN|113524|652|17716
AZE|1422815|653|17716
NZL|239516|654|17716
CHN|1929085|654|17716
CHN|2902154|654|17716
MRI|252697|657|17716
VIE|1571009|658|17716
BEN|1150438|659|17716
GHA|1479130|659|17716
AZE|116426|661|17716
NGR|2472196|662|17716
THA|1254066|663|17716
CRC|1062933|664|17716
GUA|2130152|664|17716
UGA|113480|666|17716
TPE|1283561|667|17716
LUX|694967|668|17716
ENG|2371167|669|17716
IRL|211734|670|17716
RUS|1175885|670|17716
SUI|311205|672|17716
GUA|198614|673|17716
NGR|310470|673|17716
CUB|1066864|673|17716
THA|945960|676|17716
RUS|1340693|677|17716
SGP|674154|678|17716
GRE|113977|679|17716
RSA|364786|680|17716
INA|2158396|680|17716
INA|1286146|680|17716
IND|2091415|683|17716
RUS|1165043|684|17716
SCO|1465990|685|17716
BAR|116509|686|17716
UGA|118522|686|17716
JAM|1572693|686|17716
CHI|2006432|686|17716
CHI|1661247|686|17716
IND|467775|686|17716
BRA|2526150|686|17716
FIN|108154|693|17716
NZL|392824|693|17716
USA|2588496|693|17716
PER|1483313|696|17716
NZL|419630|697|17716
CZE|1622988|698|17716
ZAM|1008247|699|17716
NZL|163540|700|17716
NZL|1414738|700|17716
POR|166337|702|17716
NGR|934607|703|17716
NGR|1148557|703|17716
PER|409890|705|17716
BRA|1227315|706|17716
GER|1036575|707|17716
RUS|256032|708|17716
MAS|1176961|708|17716
DEN|1978096|710|17716
GRE|113978|711|17716
SCO|1466022|712|17716
GUA|198620|713|17716
PAK|1273180|713|17716
JAM|1183939|713|17716
PAK|2178468|713|17716
EGY|2180518|713|17716
MAR|2141960|713|17716
TPE|1032264|719|17716
PAN|2419392|720|17716
EST|1214223|721|17716
JPN|1068774|722|17716
DEN|2284925|723|17716
CRC|1185506|724|17716
NED|1113326|725|17716
SWE|1663088|726|17716
ARG|951496|727|17716
ARG|2169395|727|17716
ARG|2306405|727|17716
ARG|2489681|727|17716
GER|2162002|731|17716
ENG|2032729|732|17716
VIE|1620494|733|17716
MAS|1212166|733|17716
SUR|108677|735|17716
SUR|108681|735|17716
NGR|116577|735|17716
VIE|109285|735|17716
CMR|116406|735|17716
MRI|116044|735|17716
MDV|189553|735|17716
PAK|220001|735|17716
BOT|280293|735|17716
IND|349893|735|17716
ETH|355263|735|17716
SUR|280314|735|17716
BOT|364795|735|17716
BRA|404627|735|17716
BRA|404636|735|17716
RUS|407832|735|17716
NGR|1144700|735|17716
NGR|1149308|735|17716
MRI|1165288|735|17716
NGR|1144670|735|17716
INA|1199909|735|17716
SRI|1279960|735|17716
RUS|1251426|735|17716
NGR|1247740|735|17716
RUS|465426|735|17716
SUR|1704615|735|17716
RSA|1276465|735|17716
BOT|1738579|735|17716
INA|1728733|735|17716
BRA|2127797|735|17716
MEX|1082594|735|17716
AUS|934800|735|17716
PAK|1521915|735|17716
DOM|2127617|735|17716
SUR|2255370|735|17716
IND|1508376|735|17716
BOT|1313823|735|17716
IRI|2388936|735|17716
KEN|2404377|735|17716
BRA|1520421|735|17716
NGR|2069790|735|17716
NGR|2068185|735|17716
NGR|2067921|735|17716
JAM|2082854|735|17716
TPE|938799|735|17716
MEX|2144379|735|17716
ETH|2634194|735|17716
LAO|2688874|735|17716
PAK|2562957|735|17716
IRI|2779598|735|17716
IRI|2779418|735|17716
IRI|2779328|735|17716
IRI|2864585|735|17716
IRI|2864633|735|17716
IRI|2864534|735|17716
ALG|2910035|735|17716
BRA|2896317|735|17716
CUB|2897528|735|17716
USA|2903982|735|17716
JPN|1311379|735|17716
JPN|2916129|735|17716
JPN|2916083|735|17716
JPN|1647479|735|17716
MAR|990151|798|17716
INA|1148293|799|17716
BRA|2420221|799|17716
BRA|2630244|799|17716
GER|108883|802|17716
GUA|1473538|802|17716
MEX|1083399|802|17716
DEN|1244139|802|17716
PHI|466872|806|17716
MAS|206102|807|17716
MAS|459190|808|17716
INA|2457460|808|17716
BUL|465189|810|17716
RUS|108126|811|17716
ENG|114027|811|17716
MAS|280249|811|17716
RUS|1180976|811|17716
HKG|1263465|811|17716
KOR|1208212|811|17716
AUS|1693449|811|17716
PYF|2010602|818|17716
ENG|2158120|819|17716
DEN|1701774|820|17716
NZL|1980633|821|17716
NZL|2139337|821|17716
NZL|2240070|821|17716
SVK|108731|824|17716
GER|1462127|825|17716
DEN|869469|826|17716
GHA|2147064|827|17716
ISR|1137763|828|17716
SWE|1431970|828|17716
THA|1348497|830|17716
LAO|2479574|830|17716
ALG|1068345|832|17716
TPE|1283593|832|17716
FRA|1995693|834|17716
SLO|813676|835|17716
UKR|453691|836|17716
POL|671778|836|17716
UKR|143604|838|17716
RUS|1561760|839|17716
UZB|2174934|840|17716
POR|394567|841|17716
IRI|1030071|842|17716
ZIM|116361|843|17716
CMR|1161019|843|17716
NGR|2069694|845|17716
INA|1148296|846|17716
HUN|1989049|847|17716
RSA|283457|848|17716
CAM|393172|848|17716
CAN|1170843|848|17716
NEP|1242945|848|17716
JOR|995530|848|17716
IND|2269392|848|17716
IND|663180|848|17716
FIN|1484650|855|17716
AZE|1029472|856|17716
LUX|2062709|857|17716
NZL|118277|858|17716
THA|1694369|858|17716
IND|2013273|858|17716
KAZ|353121|861|17716
DEN|2175242|862|17716
ARG|2306360|863|17716
ARG|2169437|863|17716
LAT|1159946|865|17716
MAS|1211974|866|17716
RUS|2060885|867|17716
FRA|314858|868|17716
KOR|108077|869|17716
USA|109146|869|17716
KOR|115926|869|17716
TPE|165939|869|17716
TPE|199887|869|17716
TPE|211372|869|17716
KOR|260165|869|17716
KOR|391555|869|17716
SUI|669110|869|17716
KOR|873960|869|17716
USA|1511769|869|17716
MAC|1591818|869|17716
INA|2357143|869|17716
KOR|1317039|869|17716
KOR|2840723|869|17716
KOR|2780575|869|17716
NOR|886155|885|17716
TUR|276122|886|17716
THA|1144174|886|17716
MAS|1552758|886|17716
TPE|869098|886|17716
FIJ|2384452|890|17716
ENG|933107|891|17716
FIJ|197650|892|17716
FIJ|2499977|892|17716
FIJ|2853460|892|17716
FIJ|2384494|892|17716
AUS|118287|896|17716
PYF|197971|896|17716
NCL|1029179|896|17716
ESA|2132458|896|17716
PYF|2839158|896|17716
PYF|2839248|896|17716
PYF|2839068|896|17716
PYF|2839113|896|17716
NZL|2584809|896|17716
POR|672536|905|17716
CYP|113852|906|17716
SWE|1148267|907|17716
CAN|260167|908|17716
ESA|2642768|908|17716
TPE|939060|908|17716
SWE|853750|911|17716
GUA|198615|912|17716
ALG|220012|912|17716
ARG|263435|912|17716
GUA|350696|912|17716
ARG|351895|912|17716
NZL|1058693|912|17716
GUA|1656480|912|17716
EGY|2180157|912|17716
PER|2434183|912|17716
CMR|1160949|912|17716
TPE|1617329|912|17716
CUB|2897666|912|17716
ARG|2932452|912|17716
PER|2966371|912|17716
EST|369657|926|17716
SWE|108297|927|17716
SWE|1010186|927|17716
ZAM|1301411|927|17716
UZB|1510753|927|17716
ZAM|1304583|927|17716
EGY|2180115|927|17716
ISR|1665859|933|17716
UKR|351882|934|17716
TPE|1690255|935|17716
IND|161354|936|17716
INA|1648818|936|17716
GRE|2008487|936|17716
IRI|2163728|936|17716
INA|2143181|936|17716
USA|2535925|936|17716
NZL|2574071|936|17716
ZAM|471936|943|17716
BEN|2158244|944|17716
BUL|108296|945|17716
GUA|2129936|945|17716
SWE|1663124|945|17716
BEL|2817755|945|17716
GHA|1480824|949|17716
DEN|108071|950|17716
SUR|108680|950|17716
AUS|113333|950|17716
POL|113425|950|17716
KEN|116581|950|17716
MGL|116734|950|17716
MRI|118471|950|17716
MRI|118484|950|17716
MRI|118492|950|17716
MRI|118496|950|17716
UGA|118521|950|17716
MRI|118504|950|17716
SUR|148788|950|17716
KOR|157165|950|17716
PAK|189572|950|17716
NED|196537|950|17716
BRA|199927|950|17716
DOM|201897|950|17716
RSA|208070|950|17716
MRI|252678|950|17716
MRI|252680|950|17716
JAM|261738|950|17716
MOZ|262997|950|17716
MOZ|263007|950|17716
BOT|280289|950|17716
THA|243547|950|17716
TTO|348434|950|17716
ETH|355257|950|17716
ETH|355260|950|17716
ETH|355270|950|17716
BOT|364797|950|17716
DOM|854620|950|17716
DOM|873844|950|17716
SUR|664908|950|17716
SUR|664937|950|17716
BOT|876383|950|17716
INA|1116038|950|17716
INA|1116636|950|17716
MRI|1167021|950|17716
VIE|116103|950|17716
TUR|1197764|950|17716
MEX|1079983|950|17716
PAK|1273911|950|17716
MAS|663673|950|17716
THA|1344619|950|17716
IND|1344795|950|17716
BRA|1448996|950|17716
GRE|1146448|950|17716
MGL|1117907|950|17716
MGL|667546|950|17716
MGL|1613127|950|17716
MGL|1545560|950|17716
MGL|1545494|950|17716
MEX|1110835|950|17716
SUR|1704579|950|17716
MEX|1110980|950|17716
GRE|1483690|950|17716
MRI|1477609|950|17716
THA|2019564|950|17716
MEX|1082494|950|17716
ETH|2163942|950|17716
THA|2015624|950|17716
PAK|1521981|950|17716
PAK|1943834|950|17716
DOM|1570325|950|17716
DOM|1570067|950|17716
PAN|1549485|950|17716
PAN|2185282|950|17716
SUR|2255586|950|17716
IND|1210331|950|17716
IND|467462|950|17716
ZAM|1301285|950|17716
RSA|1306244|950|17716
BOT|2329374|950|17716
BOT|1314018|950|17716
THA|2218007|950|17716
THA|2384093|950|17716
AFG|2381229|950|17716
KEN|2404419|950|17716
MRI|2510239|950|17716
KOR|2513836|950|17716
AUS|2606513|950|17716
MEX|2455520|950|17716
MEX|2636829|950|17716
ETH|2634374|950|17716
PAR|2693784|950|17716
PAR|2693538|950|17716
BRA|2691204|950|17716
PAR|2693628|950|17716
PAR|2694010|950|17716
DOM|2180871|950|17716
THA|2418063|950|17716
VIE|2433095|950|17716
PAK|2723661|950|17716
PAK|2723706|950|17716
GUF|2743949|950|17716
BOT|2784121|950|17716
MOZ|2777454|950|17716
NEP|2137096|950|17716
IND|2425316|950|17716
IND|2588220|950|17716
IND|2131992|950|17716
UGA|2882747|950|17716
NOR|1199163|1053|17716
EST|216642|1054|17716
ESP|1304966|1055|17716
INA|437093|1056|17716
BEL|2517888|1057|17716
PYF|163317|1058|17716
THA|168991|1058|17716
RUS|193640|1058|17716
RUS|1524329|1058|17716
CAN|1646675|1058|17716
CAN|1515795|1058|17716
CAN|2048946|1058|17716
CAN|2049698|1058|17716
RUS|2164205|1058|17716
CAN|1622715|1058|17716
RUS|2539348|1058|17716
RUS|2539483|1058|17716
CHN|2902105|1058|17716
CHN|2481133|1058|17716
CHN|2866427|1058|17716
CHN|1929379|1058|17716
CHN|2758056|1058|17716
ENG|1202437|1075|17716
SGP|1336416|1076|17716
SCO|1714738|1077|17716
ENG|2067678|1078|17716
MYA|2059084|1079|17716
DEN|1649250|1079|17716
MAS|459248|1081|17716
IND|1421785|1081|17716
BEN|2500813|1083|17716
ENG|1960647|1084|17716
ENG|362673|1085|17716
SGP|946078|1086|17716
BAN|284377|1087|17716
INA|658403|1087|17716
AUS|1184763|1087|17716
IND|1734261|1087|17716
IND|2357159|1087|17716
INA|2078083|1087|17716
INA|2078300|1087|17716
DEN|1966393|1094|17716
FRA|348400|1095|17716
CRC|1185538|1095|17716
DEN|2617397|1095|17716
FRA|198644|1098|17716
RUS|2417678|1098|17716
GHA|1025719|1098|17716
AZE|143601|1101|17716
THA|1199798|1101|17716
INA|2084460|1101|17716
SWE|161873|1104|17716
EST|108153|1105|17716
THA|109461|1105|17716
MAS|669221|1105|17716
IND|2276041|1105|17716
MYA|1522107|1105|17716
MYA|2058868|1105|17716
INA|2510386|1111|17716
BUL|275586|1112|17716
GRE|1135622|1112|17716
ENG|1257453|1112|17716
DEN|1649399|1112|17716
TPE|1283528|1116|17716
IRI|306481|1117|17716
RUS|453686|1117|17716
IRI|1423147|1117|17716
UKR|1689229|1117|17716
CZE|1177115|1121|17716
FIN|660495|1122|17716
CYP|277418|1123|17716
ISR|1207512|1124|17716
GER|2573599|1125|17716
IND|190420|1126|17716
IND|289097|1126|17716
INA|1148294|1126|17716
INA|658432|1126|17716
VIE|1452166|1126|17716
IND|1611679|1126|17716
