country|date|pid|rank|week
MAS|9/25/2014|50152|1|7567
CHN|9/25/2014|75787|2|7567
DEN|9/25/2014|54431|3|7567
JPN|9/25/2014|63707|4|7567
INA|9/25/2014|14587|5|7567
CHN|9/25/2014|23736|6|7567
KOR|9/25/2014|54346|7|7567
DEN|9/25/2014|53753|8|7567
HKG|9/25/2014|14869|9|7567
DEN|9/25/2014|25831|10|7567
CHN|9/25/2014|12903|11|7567
CHN|9/25/2014|55380|12|7567
TPE|9/25/2014|34810|13|7567
THA|9/25/2014|11959|14|7567
CHN|9/25/2014|50906|15|7567
JPN|9/25/2014|89785|16|7567
HKG|9/25/2014|53054|17|7567
THA|9/25/2014|54513|18|7567
JPN|9/25/2014|50905|19|7567
INA|9/25/2014|51599|20|7567
MAS|9/25/2014|52030|21|7567
IND|9/25/2014|93627|22|7567
VIE|9/25/2014|14107|23|7567
ENG|9/25/2014|51613|24|7567
GER|9/25/2014|50858|25|7567
MAS|9/25/2014|50152|1|7567
CHN|9/25/2014|75787|2|7567
DEN|9/25/2014|54431|3|7567
JPN|9/25/2014|63707|4|7567
INA|9/25/2014|14587|5|7567
CHN|9/25/2014|23736|6|7567
KOR|9/25/2014|54346|7|7567
DEN|9/25/2014|53753|8|7567
HKG|9/25/2014|14869|9|7567
DEN|9/25/2014|25831|10|7567
CHN|9/25/2014|12903|11|7567
CHN|9/25/2014|55380|12|7567
TPE|9/25/2014|34810|13|7567
THA|9/25/2014|11959|14|7567
CHN|9/25/2014|50906|15|7567
JPN|9/25/2014|89785|16|7567
HKG|9/25/2014|53054|17|7567
THA|9/25/2014|54513|18|7567
JPN|9/25/2014|50905|19|7567
INA|9/25/2014|51599|20|7567
MAS|9/25/2014|52030|21|7567
IND|9/25/2014|93627|22|7567
VIE|9/25/2014|14107|23|7567
ENG|9/25/2014|51613|24|7567
GER|9/25/2014|50858|25|7567
FRA|9/25/2014|52968|26|7567
INA|9/25/2014|66990|27|7567
IND|9/25/2014|53944|28|7567
JPN|9/25/2014|47181|29|7567
TPE|9/25/2014|67100|30|7567
IND|9/25/2014|83950|31|7567
INA|9/25/2014|50427|32|7567
NED|9/25/2014|10319|33|7567
KOR|9/25/2014|64933|34|7567
IND|9/25/2014|32722|35|7567
HKG|9/25/2014|55280|36|7567
IND|9/25/2014|25925|37|7567
SWE|9/25/2014|52325|38|7567
IRL|9/25/2014|15241|39|7567
GER|9/25/2014|51886|40|7567
CHN|9/25/2014|42369|41|7567
SGP|9/25/2014|52701|42|7567
RUS|9/25/2014|53924|43|7567
FIN|9/25/2014|15453|44|7567
CHN|9/25/2014|78769|45|7567
IND|9/25/2014|42776|46|7567
RUS|9/25/2014|51682|47|7567
IND|9/25/2014|51598|48|7567
CUB|9/25/2014|52364|49|7567
ESP|9/25/2014|14251|50|7567
MAS|9/25/2014|52864|51|7567
HKG|9/25/2014|45171|52|7567
DEN|9/25/2014|83122|53|7567
DEN|9/25/2014|70937|54|7567
CHN|9/25/2014|93496|55|7567
UKR|9/25/2014|54439|56|7567
TPE|9/25/2014|87375|57|7567
MAS|9/25/2014|53131|58|7567
MAS|9/25/2014|89511|59|7567
USA|9/25/2014|74872|60|7567
INA|9/25/2014|52738|61|7567
KOR|9/25/2014|11704|62|7567
FRA|9/25/2014|89416|63|7567
THA|9/25/2014|46874|64|7567
MAS|9/25/2014|52867|65|7567
DEN|9/25/2014|51053|66|7567
ISR|9/25/2014|52953|67|7567
IND|9/25/2014|55351|68|7567
BRA|9/25/2014|62506|69|7567
JPN|9/25/2014|91280|70|7567
USA|9/25/2014|46776|71|7567
JPN|9/25/2014|61799|72|7567
CZE|9/25/2014|15585|73|7567
MAS|9/25/2014|72703|74|7567
IND|9/25/2014|15319|75|7567
FRA|9/25/2014|38500|76|7567
USA|9/25/2014|60178|77|7567
HKG|9/25/2014|30163|78|7567
GUA|9/25/2014|54897|79|7567
SUI|9/25/2014|10565|80|7567
POL|9/25/2014|53381|81|7567
USA|9/25/2014|52041|82|7567
DEN|9/25/2014|94321|83|7567
TPE|9/25/2014|67096|84|7567
FIN|9/25/2014|54484|85|7567
GER|9/25/2014|55099|86|7567
SRI|9/25/2014|52229|87|7567
AUT|9/25/2014|54459|88|7567
EST|9/25/2014|51531|89|7567
HKG|9/25/2014|51306|90|7567
BEL|9/25/2014|51690|91|7567
AUT|9/25/2014|56274|92|7567
