country|pid|rank|week
RUS|109078|635|18385
MAS|280249|636|18385
FRA|314861|636|18385
BRA|353134|636|18385
VIE|1571009|639|18385
BAN|2326174|640|18385
TOG|1997019|641|18385
BEL|1608527|642|18385
SUI|1206447|643|18385
UGA|113480|644|18385
NGR|2472196|645|18385
NOR|886155|646|18385
TPE|1283561|647|18385
LUX|694967|648|18385
IRL|211734|649|18385
ENG|2371167|650|18385
SUI|311205|651|18385
CUB|1066864|652|18385
BEN|1990573|652|18385
MAS|1602821|652|18385
CRC|1062933|655|18385
THA|945960|656|18385
USA|117246|657|18385
TOG|2070623|658|18385
GRE|113977|659|18385
MAS|459277|660|18385
RSA|364786|661|18385
INA|2158396|661|18385
INA|1286146|661|18385
SCO|1465990|664|18385
ENG|211463|665|18385
AUT|248882|666|18385
BAR|116509|667|18385
UGA|118522|667|18385
UZB|1185444|667|18385
JAM|1572693|667|18385
CHI|2006432|667|18385
CHI|1661247|667|18385
IND|467775|667|18385
BRA|2526150|667|18385
NZL|392824|675|18385
USA|1987788|675|18385
USA|2588496|675|18385
PER|1483313|678|18385
IND|2300718|679|18385
NZL|419630|680|18385
ZAM|1008247|681|18385
NZL|163540|682|18385
NZL|1414738|682|18385
POR|166337|684|18385
GUA|1473506|685|18385
GUA|1473570|685|18385
PER|409890|687|18385
CZE|1622988|688|18385
BRA|1227315|689|18385
GER|1036575|690|18385
MAS|1176961|691|18385
DEN|1978096|692|18385
ENG|939154|693|18385
GRE|113978|694|18385
SCO|1466022|695|18385
VIE|109285|696|18385
JAM|1183939|696|18385
EGY|2180518|696|18385
GHA|1479130|696|18385
MAR|2141960|696|18385
TPE|1032264|701|18385
THA|1254066|702|18385
JPN|1068774|703|18385
DEN|2284925|704|18385
DEN|869469|705|18385
EGY|1475745|706|18385
ARG|951496|707|18385
ARG|2169395|707|18385
ARG|2306405|707|18385
ARG|2489681|707|18385
RUS|465033|711|18385
GER|2162002|711|18385
UKR|453691|713|18385
SGP|674154|714|18385
VIE|1620494|714|18385
MRI|252697|716|18385
SUR|108677|717|18385
SUR|108681|717|18385
PAK|148676|717|18385
NGR|163736|717|18385
PAK|220001|717|18385
BOT|280293|717|18385
IND|286557|717|18385
IND|349893|717|18385
ETH|355263|717|18385
SUR|280314|717|18385
BOT|364795|717|18385
BRA|404627|717|18385
BRA|404636|717|18385
SRI|409865|717|18385
CMR|1151453|717|18385
BEN|1150438|717|18385
CAN|1170843|717|18385
NGR|1246003|717|18385
PAK|1273180|717|18385
INA|1199909|717|18385
SRI|1279960|717|18385
GUA|1072187|717|18385
SUR|1704615|717|18385
RSA|1276465|717|18385
BOT|1738579|717|18385
INA|1728733|717|18385
BRA|2127797|717|18385
MEX|1082594|717|18385
AUS|934800|717|18385
PAK|1521915|717|18385
PAK|2178468|717|18385
DOM|2127617|717|18385
SUR|2255370|717|18385
IND|1508376|717|18385
BOT|1313823|717|18385
IRI|2388936|717|18385
KEN|2404377|717|18385
BRA|1520421|717|18385
MAS|2147502|717|18385
BEN|2500813|717|18385
BEN|2500768|717|18385
JAM|2082854|717|18385
TPE|938799|717|18385
MEX|2144379|717|18385
ETH|2634194|717|18385
LAO|2688874|717|18385
PAK|2562957|717|18385
IRI|2779598|717|18385
IRI|2779418|717|18385
IRI|2779328|717|18385
IRI|2864585|717|18385
IRI|2864633|717|18385
IRI|2864534|717|18385
ALG|2910035|717|18385
BRA|2896317|717|18385
CUB|2897528|717|18385
USA|2903982|717|18385
JPN|1311379|717|18385
JPN|2916129|717|18385
JPN|2916083|717|18385
JPN|1647479|717|18385
CMR|2528458|717|18385
CMR|2993038|717|18385
IND|1204943|717|18385
MAR|990151|781|18385
INA|1148293|782|18385
DEN|1443878|782|18385
BRA|2420221|782|18385
CMR|1161019|782|18385
BRA|2630244|782|18385
GER|108883|787|18385
MEX|1083399|787|18385
DEN|1244139|787|18385
PHI|466872|790|18385
INA|2457460|791|18385
AUS|1693449|792|18385
CAN|2165569|792|18385
FIN|165982|794|18385
PYF|2010602|795|18385
DEN|1701774|796|18385
ENG|1043908|797|18385
NZL|1980633|798|18385
NZL|2139337|798|18385
NZL|2240070|798|18385
SVK|108731|801|18385
GER|1462127|802|18385
ISR|1137763|803|18385
RUS|1561760|804|18385
CIV|2515530|805|18385
SWE|1663088|806|18385
SWE|1431970|806|18385
INA|437093|808|18385
RUS|1175885|808|18385
CRC|1185506|808|18385
LAO|2479574|808|18385
ALG|1068345|812|18385
TOG|1997055|813|18385
SLO|813676|814|18385
BUL|465189|815|18385
POL|671778|816|18385
USA|2952009|817|18385
POR|394567|818|18385
IRI|1030071|819|18385
ZIM|116361|820|18385
INA|1148296|821|18385
MAS|1276573|821|18385
MAS|206102|823|18385
RSA|283457|823|18385
CAM|393172|823|18385
INA|1463374|823|18385
NEP|1242945|823|18385
MAS|1585478|823|18385
JOR|995530|823|18385
IND|2269392|823|18385
IND|663180|823|18385
GHA|1025719|823|18385
HUN|1989049|833|18385
AZE|116426|834|18385
AZE|1029472|835|18385
FIN|1484650|835|18385
CIV|1994612|837|18385
LUX|2062709|837|18385
NZL|118277|839|18385
USA|1006038|839|18385
THA|1348497|839|18385
USA|1681411|839|18385
NEP|1121504|839|18385
THA|1694369|839|18385
IND|2013273|839|18385
MAS|669221|839|18385
NGR|2419820|839|18385
DEN|2175242|848|18385
ARG|2306360|849|18385
ARG|2169437|849|18385
ENG|2158120|851|18385
MAS|1211974|851|18385
MAS|459190|853|18385
BEN|1531859|854|18385
ENG|933107|855|18385
ENG|2067678|855|18385
KOR|108076|857|18385
KOR|108077|857|18385
KOR|115926|857|18385
KOR|260165|857|18385
KOR|391555|857|18385
SUI|669110|857|18385
KOR|873960|857|18385
MAC|1591818|857|18385
KOR|1317039|857|18385
KOR|2840723|857|18385
KOR|2780575|857|18385
TUR|276122|868|18385
VIE|116103|868|18385
TPE|869098|868|18385
PHI|2964512|868|18385
FIJ|2384452|872|18385
FIJ|197650|873|18385
FIJ|2499977|873|18385
FIJ|2853460|873|18385
FIJ|2384494|873|18385
AUS|118287|877|18385
PYF|197971|877|18385
NCL|1029179|877|18385
PYF|2839158|877|18385
PYF|2839248|877|18385
PYF|2839068|877|18385
PYF|2839113|877|18385
NZL|2584809|877|18385
POR|672536|885|18385
CYP|113852|886|18385
SWE|1148267|887|18385
GUA|2130152|888|18385
ESA|2642768|888|18385
TPE|939060|888|18385
NOR|1199163|891|18385
MDV|189571|892|18385
SWE|853750|892|18385
ALG|220012|894|18385
ARG|263435|894|18385
ARG|351895|894|18385
MRI|1165288|894|18385
NZL|1058693|894|18385
PER|2434183|894|18385
BEN|2520949|894|18385
BEN|2520769|894|18385
BEN|2500858|894|18385
BEN|1159082|894|18385
TPE|1617329|894|18385
CUB|2897666|894|18385
ARG|2932452|894|18385
PER|2966371|894|18385
MRI|2594140|894|18385
MRI|2594368|894|18385
MRI|2988393|894|18385
BEN|2523056|894|18385
SWE|108297|912|18385
SWE|1010186|912|18385
ZAM|1301411|912|18385
ZAM|1304583|912|18385
EGY|2180115|912|18385
ISR|1665859|917|18385
TPE|1690255|918|18385
IND|161354|919|18385
RUS|407991|919|18385
INA|1648818|919|18385
GRE|2008487|919|18385
IRI|2163728|919|18385
INA|2143181|919|18385
USA|2535925|919|18385
NZL|2574071|919|18385
ZAM|471936|927|18385
EST|2025341|928|18385
BEN|2158244|929|18385
BUL|108296|930|18385
SWE|1663124|930|18385
BEL|2817755|930|18385
CAN|2886391|933|18385
DEN|108071|934|18385
SUR|108680|934|18385
AUS|113333|934|18385
POL|113425|934|18385
KEN|116581|934|18385
CMR|116406|934|18385
UGA|118521|934|18385
SUR|148788|934|18385
KOR|157165|934|18385
PAK|189572|934|18385
NED|196537|934|18385
BRA|199927|934|18385
DOM|201897|934|18385
RSA|208070|934|18385
JAM|261738|934|18385
MOZ|262997|934|18385
MOZ|263007|934|18385
BOT|280289|934|18385
THA|243547|934|18385
TTO|348434|934|18385
ETH|355257|934|18385
ETH|355260|934|18385
ETH|355270|934|18385
BOT|364797|934|18385
MGL|393170|934|18385
MAC|393171|934|18385
DOM|854620|934|18385
DOM|873844|934|18385
SUR|664908|934|18385
SUR|664937|934|18385
BOT|876383|934|18385
INA|1116038|934|18385
INA|1116636|934|18385
TUR|1197764|934|18385
MEX|1079983|934|18385
PAK|1273911|934|18385
MAS|663673|934|18385
THA|1344619|934|18385
IND|1344795|934|18385
BRA|1448996|934|18385
GRE|1146448|934|18385
GUA|1473538|934|18385
MGL|667546|934|18385
MGL|1545461|934|18385
MGL|1545494|934|18385
MEX|1110835|934|18385
SUR|1704579|934|18385
MEX|1110980|934|18385
CIV|1991342|934|18385
GRE|1483690|934|18385
THA|2019564|934|18385
MEX|1082494|934|18385
ETH|2163942|934|18385
THA|2015624|934|18385
PAK|1521981|934|18385
PAK|1943834|934|18385
DOM|1570325|934|18385
DOM|1570067|934|18385
PAN|1549485|934|18385
PAN|2185282|934|18385
MAS|1552758|934|18385
SUR|2255586|934|18385
IND|1210331|934|18385
IND|467462|934|18385
ZAM|1301285|934|18385
RSA|1306244|934|18385
BOT|2329374|934|18385
BOT|1314018|934|18385
THA|2218007|934|18385
THA|2384093|934|18385
AFG|2381229|934|18385
KEN|2404419|934|18385
GHA|1480824|934|18385
CMR|1160949|934|18385
CMR|1160798|934|18385
CMR|1160676|934|18385
GHA|2577368|934|18385
AUS|2606513|934|18385
MEX|2455520|934|18385
MEX|2636829|934|18385
ETH|2634374|934|18385
PAR|2693784|934|18385
PAR|2693538|934|18385
BRA|2691204|934|18385
PAR|2693628|934|18385
PAR|2694010|934|18385
DOM|2180871|934|18385
THA|2418063|934|18385
VIE|2433095|934|18385
PAK|2723661|934|18385
PAK|2723706|934|18385
GUF|2743949|934|18385
BOT|2784121|934|18385
MOZ|2777454|934|18385
NEP|2137096|934|18385
IND|2425316|934|18385
IND|2588220|934|18385
IND|2131992|934|18385
UGA|2882747|934|18385
CMR|2992900|934|18385
CMR|2992946|934|18385
CMR|1160768|934|18385
CMR|2993084|934|18385
CMR|2993130|934|18385
CMR|2528503|934|18385
ECU|2472413|934|18385
IND|1693245|934|18385
MGL|2516855|934|18385
USA|3077206|934|18385
MGL|1723629|934|18385
GHA|3019392|934|18385
RUS|339235|1045|18385
BEL|2517888|1046|18385
EST|216642|1047|18385
SCO|1714738|1048|18385
ENG|114027|1049|18385
PYF|163317|1049|18385
THA|168991|1049|18385
MAS|199886|1049|18385
CAN|436986|1049|18385
CAN|436994|1049|18385
CAN|1515795|1049|18385
ESA|2132458|1049|18385
RUS|2539483|1049|18385
CHN|2902105|1049|18385
CHN|2481133|1049|18385
CHN|2866427|1049|18385
CHN|1929379|1049|18385
CHN|2758056|1049|18385
JPN|314847|1049|18385
CHN|3045753|1049|18385
RUS|3051670|1049|18385
RUS|3051719|1049|18385
RUS|2525046|1049|18385
ENG|3051881|1049|18385
DEN|1649250|1069|18385
MAS|459248|1070|18385
IND|1421785|1070|18385
ENG|362673|1072|18385
LTU|1530146|1073|18385
RUS|141160|1074|18385
BAN|284377|1074|18385
INA|658403|1074|18385
AUS|1184763|1074|18385
IND|1734261|1074|18385
IND|2357159|1074|18385
INA|2078083|1074|18385
INA|2078300|1074|18385
UKR|351882|1082|18385
ESP|1304966|1083|18385
DEN|1966393|1084|18385
GER|2573599|1084|18385
UKR|143604|1086|18385
UKR|1207097|1086|18385
AZE|143601|1088|18385
THA|1199798|1088|18385
INA|2084460|1088|18385
EST|108153|1091|18385
THA|109461|1091|18385
FRA|198644|1091|18385
BEN|1531925|1091|18385
IND|2276041|1091|18385
MYA|2058868|1091|18385
CAN|1310588|1097|18385
INA|2510386|1097|18385
BUL|275586|1099|18385
GRE|1135622|1099|18385
ENG|1257453|1099|18385
DEN|1649399|1099|18385
CZE|1177115|1103|18385
EST|369657|1104|18385
ENG|1960647|1104|18385
TPE|1283528|1106|18385
IRI|306481|1107|18385
IRI|1423147|1107|18385
UKR|1689229|1107|18385
CZE|2032383|1110|18385
CYP|277418|1111|18385
ISR|1207512|1112|18385
IND|190420|1113|18385
IND|289097|1113|18385
INA|658432|1113|18385
MAS|1212166|1113|18385
VIE|1452166|1113|18385
IND|1611679|1113|18385
INA|2071183|1113|18385
AUT|1186558|1120|18385
AZE|2401366|1121|18385
ZIM|211346|1122|18385
TUN|2860072|1122|18385
TUN|2878504|1122|18385
TUN|2860027|1122|18385
SEY|2125708|1122|18385
IRI|116422|1127|18385
IRI|116427|1127|18385
INA|118322|1127|18385
