country|date|pid|rank|week
KOR|8/10/2017|54346|1|14070
MAS|8/10/2017|50152|2|14070
DEN|8/10/2017|25831|3|14070
CHN|8/10/2017|57945|4|14070
CHN|8/10/2017|75787|5|14070
TPE|8/10/2017|34810|6|14070
CHN|8/10/2017|50906|7|14070
IND|8/10/2017|93627|8|14070
HKG|8/10/2017|45171|9|14070
DEN|8/10/2017|54431|10|14070
CHN|8/10/2017|12903|11|14070
TPE|8/10/2017|87375|12|14070
THA|8/10/2017|54513|13|14070
HKG|8/10/2017|55280|14|14070
IND|8/10/2017|83950|15|14070
KOR|8/10/2017|11704|16|14070
IND|8/10/2017|55351|17|14070
DEN|8/10/2017|91554|18|14070
IND|8/10/2017|42776|19|14070
ENG|8/10/2017|51613|20|14070
GER|8/10/2017|50858|21|14070
CHN|8/10/2017|78828|22|14070
INA|8/10/2017|73442|23|14070
HKG|8/10/2017|14869|24|14070
CHN|8/10/2017|71261|25|14070
KOR|8/10/2017|54346|1|14070
MAS|8/10/2017|50152|2|14070
DEN|8/10/2017|25831|3|14070
CHN|8/10/2017|57945|4|14070
CHN|8/10/2017|75787|5|14070
TPE|8/10/2017|34810|6|14070
CHN|8/10/2017|50906|7|14070
IND|8/10/2017|93627|8|14070
HKG|8/10/2017|45171|9|14070
DEN|8/10/2017|54431|10|14070
CHN|8/10/2017|12903|11|14070
TPE|8/10/2017|87375|12|14070
THA|8/10/2017|54513|13|14070
HKG|8/10/2017|55280|14|14070
IND|8/10/2017|83950|15|14070
KOR|8/10/2017|11704|16|14070
IND|8/10/2017|55351|17|14070
DEN|8/10/2017|91554|18|14070
IND|8/10/2017|42776|19|14070
ENG|8/10/2017|51613|20|14070
GER|8/10/2017|50858|21|14070
CHN|8/10/2017|78828|22|14070
INA|8/10/2017|73442|23|14070
HKG|8/10/2017|14869|24|14070
CHN|8/10/2017|71261|25|14070
INA|8/10/2017|95661|26|14070
TPE|8/10/2017|67100|27|14070
DEN|8/10/2017|53753|28|14070
IND|8/10/2017|77003|29|14070
INA|8/10/2017|14587|30|14070
FRA|8/10/2017|52968|31|14070
IND|8/10/2017|25925|32|14070
CHN|8/10/2017|95930|33|14070
JPN|8/10/2017|57823|34|14070
KOR|8/10/2017|65580|35|14070
GER|8/10/2017|57297|36|14070
ESP|8/10/2017|14251|37|14070
BRA|8/10/2017|96429|38|14070
DEN|8/10/2017|83122|39|14070
THA|8/10/2017|29449|40|14070
MAS|8/10/2017|89511|41|14070
JPN|8/10/2017|91280|42|14070
MAS|8/10/2017|52030|43|14070
HKG|8/10/2017|53054|44|14070
TPE|8/10/2017|91665|45|14070
IND|8/10/2017|53944|46|14070
INA|8/10/2017|74154|47|14070
KOR|8/10/2017|64933|48|14070
ISR|8/10/2017|52953|49|14070
MAS|8/10/2017|52864|50|14070
NED|8/10/2017|76973|51|14070
MAS|8/10/2017|31871|52|14070
EST|8/10/2017|51531|53|14070
VIE|8/10/2017|14107|54|14070
JPN|8/10/2017|47181|55|14070
HKG|8/10/2017|94780|56|14070
THA|8/10/2017|46874|57|14070
TPE|8/10/2017|52983|58|14070
SWE|8/10/2017|52325|59|14070
JPN|8/10/2017|85394|60|14070
INA|8/10/2017|50427|61|14070
DEN|8/10/2017|96545|62|14070
