country|date|pid|rank|week
CHN|10/22/2015|75787|1|9964
DEN|10/22/2015|54431|2|9964
CHN|10/22/2015|50906|3|9964
JPN|10/22/2015|89785|4|9964
TPE|10/22/2015|34810|5|9964
IND|10/22/2015|93627|6|9964
DEN|10/22/2015|25831|7|9964
INA|10/22/2015|14587|8|9964
CHN|10/22/2015|23736|9|9964
IND|10/22/2015|53944|10|9964
CHN|10/22/2015|12903|11|9964
KOR|10/22/2015|54346|12|9964
HKG|10/22/2015|14869|13|9964
HKG|10/22/2015|53054|14|9964
KOR|10/22/2015|11704|15|9964
DEN|10/22/2015|53753|16|9964
IND|10/22/2015|83950|17|9964
GER|10/22/2015|50858|18|9964
MAS|10/22/2015|50152|19|9964
CHN|10/22/2015|78769|20|9964
INA|10/22/2015|66990|21|9964
JPN|10/22/2015|50905|22|9964
ENG|10/22/2015|51613|23|9964
TPE|10/22/2015|67100|24|9964
IND|10/22/2015|55351|25|9964
CHN|10/22/2015|75787|1|9964
DEN|10/22/2015|54431|2|9964
CHN|10/22/2015|50906|3|9964
JPN|10/22/2015|89785|4|9964
TPE|10/22/2015|34810|5|9964
IND|10/22/2015|93627|6|9964
DEN|10/22/2015|25831|7|9964
INA|10/22/2015|14587|8|9964
CHN|10/22/2015|23736|9|9964
IND|10/22/2015|53944|10|9964
CHN|10/22/2015|12903|11|9964
KOR|10/22/2015|54346|12|9964
HKG|10/22/2015|14869|13|9964
HKG|10/22/2015|53054|14|9964
KOR|10/22/2015|11704|15|9964
DEN|10/22/2015|53753|16|9964
IND|10/22/2015|83950|17|9964
GER|10/22/2015|50858|18|9964
MAS|10/22/2015|50152|19|9964
CHN|10/22/2015|78769|20|9964
INA|10/22/2015|66990|21|9964
JPN|10/22/2015|50905|22|9964
ENG|10/22/2015|51613|23|9964
TPE|10/22/2015|67100|24|9964
IND|10/22/2015|55351|25|9964
THA|10/22/2015|54513|26|9964
JPN|10/22/2015|47181|27|9964
HKG|10/22/2015|55280|28|9964
HKG|10/22/2015|45171|29|9964
THA|10/22/2015|11959|30|9964
KOR|10/22/2015|64933|31|9964
KOR|10/22/2015|65580|32|9964
MAS|10/22/2015|52030|33|9964
IND|10/22/2015|42776|34|9964
FRA|10/22/2015|52968|35|9964
JPN|10/22/2015|63707|36|9964
IRL|10/22/2015|15241|37|9964
ESP|10/22/2015|14251|38|9964
INA|10/22/2015|74154|39|9964
MAS|10/22/2015|89511|40|9964
VIE|10/22/2015|14107|41|9964
IND|10/22/2015|32722|42|9964
EST|10/22/2015|51531|43|9964
INA|10/22/2015|73442|44|9964
TPE|10/22/2015|87375|45|9964
SGP|10/22/2015|52701|46|9964
JPN|10/22/2015|91280|47|9964
ISR|10/22/2015|52953|48|9964
RUS|10/22/2015|51682|49|9964
INA|10/22/2015|95661|50|9964
MAS|10/22/2015|31871|51|9964
DEN|10/22/2015|83122|52|9964
GUA|10/22/2015|54897|53|9964
FIN|10/22/2015|15453|54|9964
UKR|10/22/2015|54439|55|9964
IND|10/22/2015|51598|56|9964
INA|10/22/2015|50427|57|9964
AUT|10/22/2015|56274|58|9964
FRA|10/22/2015|38500|59|9964
POL|10/22/2015|48962|60|9964
AUT|10/22/2015|54459|61|9964
INA|10/22/2015|52738|62|9964
INA|10/22/2015|61797|63|9964
CUB|10/22/2015|52364|64|9964
CZE|10/22/2015|95385|65|9964
MAS|10/22/2015|76106|66|9964
BEL|10/22/2015|51690|67|9964
SWE|10/22/2015|52325|68|9964
CZE|10/22/2015|15585|69|9964
UKR|10/22/2015|20301|70|9964
USA|10/22/2015|46776|71|9964
DEN|10/22/2015|51053|72|9964
FRA|10/22/2015|89416|73|9964
BRA|10/22/2015|96429|74|9964
DEN|10/22/2015|53825|75|9964
MAS|10/22/2015|92593|76|9964
IND|10/22/2015|77003|77|9964
ENG|10/22/2015|88523|78|9964
DEN|10/22/2015|70937|79|9964
MAS|10/22/2015|53131|80|9964
ESP|10/22/2015|54432|81|9964
TPE|10/22/2015|91665|82|9964
BRA|10/22/2015|62506|83|9964
UGA|10/22/2015|52645|84|9964
JPN|10/22/2015|61799|85|9964
THA|10/22/2015|46874|86|9964
FIN|10/22/2015|54484|87|9964
