country|date|pid|rank|week
MAS|11/20/2014|50152|1|7918
CHN|11/20/2014|75787|2|7918
DEN|11/20/2014|54431|3|7918
INA|11/20/2014|14587|4|7918
JPN|11/20/2014|63707|5|7918
KOR|11/20/2014|54346|6|7918
CHN|11/20/2014|50906|7|7918
TPE|11/20/2014|34810|8|7918
CHN|11/20/2014|23736|9|7918
IND|11/20/2014|93627|10|7918
DEN|11/20/2014|53753|11|7918
DEN|11/20/2014|25831|12|7918
CHN|11/20/2014|12903|13|7918
HKG|11/20/2014|14869|14|7918
JPN|11/20/2014|89785|15|7918
THA|11/20/2014|11959|16|7918
IND|11/20/2014|53944|17|7918
JPN|11/20/2014|50905|18|7918
GER|11/20/2014|50858|19|7918
VIE|11/20/2014|14107|20|7918
HKG|11/20/2014|53054|21|7918
FRA|11/20/2014|52968|22|7918
KOR|11/20/2014|64933|23|7918
IND|11/20/2014|83950|24|7918
TPE|11/20/2014|67100|25|7918
MAS|11/20/2014|50152|1|7918
CHN|11/20/2014|75787|2|7918
DEN|11/20/2014|54431|3|7918
INA|11/20/2014|14587|4|7918
JPN|11/20/2014|63707|5|7918
KOR|11/20/2014|54346|6|7918
CHN|11/20/2014|50906|7|7918
TPE|11/20/2014|34810|8|7918
CHN|11/20/2014|23736|9|7918
IND|11/20/2014|93627|10|7918
DEN|11/20/2014|53753|11|7918
DEN|11/20/2014|25831|12|7918
CHN|11/20/2014|12903|13|7918
HKG|11/20/2014|14869|14|7918
JPN|11/20/2014|89785|15|7918
THA|11/20/2014|11959|16|7918
IND|11/20/2014|53944|17|7918
JPN|11/20/2014|50905|18|7918
GER|11/20/2014|50858|19|7918
VIE|11/20/2014|14107|20|7918
HKG|11/20/2014|53054|21|7918
FRA|11/20/2014|52968|22|7918
KOR|11/20/2014|64933|23|7918
IND|11/20/2014|83950|24|7918
TPE|11/20/2014|67100|25|7918
INA|11/20/2014|51599|26|7918
INA|11/20/2014|66990|27|7918
ENG|11/20/2014|51613|28|7918
THA|11/20/2014|54513|29|7918
JPN|11/20/2014|47181|30|7918
IRL|11/20/2014|15241|31|7918
MAS|11/20/2014|52030|32|7918
CHN|11/20/2014|55380|33|7918
SWE|11/20/2014|52325|34|7918
HKG|11/20/2014|45171|35|7918
HKG|11/20/2014|55280|36|7918
IND|11/20/2014|25925|37|7918
NED|11/20/2014|10319|38|7918
INA|11/20/2014|52738|39|7918
IND|11/20/2014|42776|40|7918
IND|11/20/2014|32722|41|7918
CHN|11/20/2014|93496|42|7918
JPN|11/20/2014|61799|43|7918
GER|11/20/2014|51886|44|7918
ESP|11/20/2014|14251|45|7918
DEN|11/20/2014|70937|46|7918
RUS|11/20/2014|51682|47|7918
RUS|11/20/2014|53924|48|7918
FIN|11/20/2014|15453|49|7918
IND|11/20/2014|51598|50|7918
CHN|11/20/2014|42369|51|7918
SGP|11/20/2014|52701|52|7918
KOR|11/20/2014|11704|53|7918
CHN|11/20/2014|78769|54|7918
CUB|11/20/2014|52364|55|7918
ISR|11/20/2014|52953|56|7918
DEN|11/20/2014|83122|57|7918
DEN|11/20/2014|51053|58|7918
