country|date|pid|rank|week
CHN|4/30/2015|75787|1|8923
CHN|4/30/2015|50906|2|8923
DEN|4/30/2015|54431|3|8923
IND|4/30/2015|93627|4|8923
KOR|4/30/2015|54346|5|8923
CHN|4/30/2015|23736|6|8923
TPE|4/30/2015|34810|7|8923
JPN|4/30/2015|89785|8|8923
DEN|4/30/2015|25831|9|8923
CHN|4/30/2015|12903|10|8923
INA|4/30/2015|14587|11|8923
HKG|4/30/2015|14869|12|8923
IND|4/30/2015|53944|13|8923
DEN|4/30/2015|53753|14|8923
IND|4/30/2015|83950|15|8923
JPN|4/30/2015|50905|16|8923
JPN|4/30/2015|63707|17|8923
THA|4/30/2015|54513|18|8923
GER|4/30/2015|50858|19|8923
HKG|4/30/2015|53054|20|8923
INA|4/30/2015|66990|21|8923
KOR|4/30/2015|11704|22|8923
CHN|4/30/2015|78769|23|8923
JPN|4/30/2015|47181|24|8923
IRL|4/30/2015|15241|25|8923
CHN|4/30/2015|75787|1|8923
CHN|4/30/2015|50906|2|8923
DEN|4/30/2015|54431|3|8923
IND|4/30/2015|93627|4|8923
KOR|4/30/2015|54346|5|8923
CHN|4/30/2015|23736|6|8923
TPE|4/30/2015|34810|7|8923
JPN|4/30/2015|89785|8|8923
DEN|4/30/2015|25831|9|8923
CHN|4/30/2015|12903|10|8923
INA|4/30/2015|14587|11|8923
HKG|4/30/2015|14869|12|8923
IND|4/30/2015|53944|13|8923
DEN|4/30/2015|53753|14|8923
IND|4/30/2015|83950|15|8923
JPN|4/30/2015|50905|16|8923
JPN|4/30/2015|63707|17|8923
THA|4/30/2015|54513|18|8923
GER|4/30/2015|50858|19|8923
HKG|4/30/2015|53054|20|8923
INA|4/30/2015|66990|21|8923
KOR|4/30/2015|11704|22|8923
CHN|4/30/2015|78769|23|8923
JPN|4/30/2015|47181|24|8923
IRL|4/30/2015|15241|25|8923
HKG|4/30/2015|55280|26|8923
TPE|4/30/2015|67100|27|8923
ENG|4/30/2015|51613|28|8923
VIE|4/30/2015|14107|29|8923
FRA|4/30/2015|52968|30|8923
MAS|4/30/2015|52030|31|8923
KOR|4/30/2015|64933|32|8923
JPN|4/30/2015|91280|33|8923
THA|4/30/2015|11959|34|8923
HKG|4/30/2015|45171|35|8923
IND|4/30/2015|55351|36|8923
JPN|4/30/2015|61799|37|8923
INA|4/30/2015|52738|38|8923
INA|4/30/2015|51599|39|8923
IND|4/30/2015|42776|40|8923
MAS|4/30/2015|89511|41|8923
DEN|4/30/2015|51053|42|8923
ISR|4/30/2015|52953|43|8923
IND|4/30/2015|32722|44|8923
MAS|4/30/2015|50152|45|8923
FIN|4/30/2015|15453|46|8923
TPE|4/30/2015|87375|47|8923
SGP|4/30/2015|52701|48|8923
GUA|4/30/2015|54897|49|8923
DEN|4/30/2015|83122|50|8923
NED|4/30/2015|10319|51|8923
IND|4/30/2015|51598|52|8923
CZE|4/30/2015|15585|53|8923
RUS|4/30/2015|51682|54|8923
DEN|4/30/2015|70937|55|8923
USA|4/30/2015|46776|56|8923
CUB|4/30/2015|52364|57|8923
AUT|4/30/2015|56274|58|8923
THA|4/30/2015|46874|59|8923
USA|4/30/2015|74872|60|8923
FRA|4/30/2015|38500|61|8923
MAS|4/30/2015|53131|62|8923
INA|4/30/2015|73442|63|8923
BRA|4/30/2015|62506|64|8923
MAS|4/30/2015|52864|65|8923
AUT|4/30/2015|54459|66|8923
SWE|4/30/2015|52325|67|8923
ESP|4/30/2015|14251|68|8923
FIN|4/30/2015|54484|69|8923
EST|4/30/2015|51531|70|8923
GER|4/30/2015|51886|71|8923
INA|4/30/2015|61797|72|8923
ITA|4/30/2015|54234|73|8923
LTU|4/30/2015|13460|74|8923
USA|4/30/2015|60178|75|8923
CZE|4/30/2015|95385|76|8923
UKR|4/30/2015|54439|77|8923
DEN|4/30/2015|94321|78|8923
ENG|4/30/2015|14078|79|8923
POL|4/30/2015|48962|80|8923
BEL|4/30/2015|51690|81|8923
NED|4/30/2015|88679|82|8923
TPE|4/30/2015|91665|83|8923
DEN|4/30/2015|53825|84|8923
FRA|4/30/2015|89416|85|8923
INA|4/30/2015|74154|86|8923
AUT|4/30/2015|88065|87|8923
THA|4/30/2015|29449|88|8923
POL|4/30/2015|53381|89|8923
KOR|4/30/2015|65580|90|8923
TPE|4/30/2015|91254|91|8923
UKR|4/30/2015|20301|92|8923
DEN|4/30/2015|37669|93|8923
MAS|4/30/2015|31871|94|8923
BRA|4/30/2015|73532|95|8923
SCO|4/30/2015|54204|96|8923
NED|4/30/2015|48202|97|8923
FRA|4/30/2015|89506|98|8923
CAN|4/30/2015|42227|99|8923
ENG|4/30/2015|88523|100|8923
ITA|4/30/2015|15286|101|8923
NOR|4/30/2015|20711|102|8923
SWE|4/30/2015|67656|103|8923
GER|4/30/2015|57297|104|8923
MAS|4/30/2015|52867|105|8923
SUI|4/30/2015|10565|106|8923
TPE|4/30/2015|67096|107|8923
PER|4/30/2015|13762|108|8923
UKR|4/30/2015|52290|109|8923
MAS|4/30/2015|92593|110|8923
PER|4/30/2015|54555|111|8923
DEN|4/30/2015|96545|112|8923
SRI|4/30/2015|52229|113|8923
HKG|4/30/2015|30163|114|8923
GUA|4/30/2015|52347|115|8923
CHN|4/30/2015|42369|116|8923
INA|4/30/2015|50427|117|8923
CHN|4/30/2015|93496|118|8923
RUS|4/30/2015|53924|119|8923
MEX|4/30/2015|93101|120|8923
MAS|4/30/2015|76106|121|8923
IND|4/30/2015|25925|122|8923
MAS|4/30/2015|67654|123|8923
SUI|4/30/2015|53872|124|8923
IND|4/30/2015|60967|125|8923
NED|4/30/2015|76973|126|8923
MEX|4/30/2015|96461|127|8923
BUL|4/30/2015|15085|128|8923
SVK|4/30/2015|55330|129|8923
GUA|4/30/2015|23996|130|8923
INA|4/30/2015|86149|131|8923
HKG|4/30/2015|51306|132|8923
MAS|4/30/2015|93857|133|8923
MAS|4/30/2015|87117|134|8923
BEL|4/30/2015|25625|135|8923
INA|4/30/2015|62187|136|8923
BRA|4/30/2015|96429|137|8923
KOR|4/30/2015|99672|138|8923
FIN|4/30/2015|42726|139|8923
MAS|4/30/2015|52699|140|8923
ENG|4/30/2015|64936|141|8923
INA|4/30/2015|67795|142|8923
ITA|4/30/2015|54314|143|8923
INA|4/30/2015|69546|144|8923
SRI|4/30/2015|14004|145|8923
INA|4/30/2015|65705|146|8923
SWE|4/30/2015|85430|147|8923
REU|4/30/2015|67062|148|8923
MAS|4/30/2015|11701|149|8923
SVK|4/30/2015|50266|150|8923
CAN|4/30/2015|91094|151|8923
POL|4/30/2015|37432|152|8923
INA|4/30/2015|32326|153|8923
IND|4/30/2015|15319|154|8923
SGP|4/30/2015|53773|155|8923
RUS|4/30/2015|60783|156|8923
TPE|4/30/2015|74445|157|8923
INA|4/30/2015|14553|158|8923
UGA|4/30/2015|52645|159|8923
TUR|4/30/2015|95196|160|8923
SWE|4/30/2015|42705|161|8923
THA|4/30/2015|58963|162|8923
SGP|4/30/2015|76115|163|8923
INA|4/30/2015|99280|164|8923
JPN|4/30/2015|85394|165|8923
INA|4/30/2015|95661|166|8923
SLO|4/30/2015|79391|167|8923
IRI|4/30/2015|76170|168|8923
MAS|4/30/2015|92796|169|8923
NED|4/30/2015|67174|170|8923
TUR|4/30/2015|80148|171|8923
CRO|4/30/2015|52250|172|8923
RSA|4/30/2015|38907|173|8923
IND|4/30/2015|77003|174|8923
TUR|4/30/2015|72548|175|8923
AUT|4/30/2015|78464|176|8923
MAS|4/30/2015|73534|177|8923
DEN|4/30/2015|94838|178|8923
MAS|4/30/2015|70443|179|8923
INA|4/30/2015|98949|180|8923
IND|4/30/2015|11691|181|8923
CHN|4/30/2015|58500|182|8923
FIN|4/30/2015|83131|183|8923
FIN|4/30/2015|88856|184|8923
RSA|4/30/2015|81606|185|8923
CZE|4/30/2015|53043|186|8923
SCO|4/30/2015|13641|187|8923
TPE|4/30/2015|39748|188|8923
CHN|4/30/2015|71261|189|8923
MAS|4/30/2015|85074|190|8923
KOR|4/30/2015|68718|191|8923
FIN|4/30/2015|92655|192|8923
ESP|4/30/2015|54432|193|8923
TPE|4/30/2015|91977|194|8923
NEP|4/30/2015|80608|195|8923
INA|4/30/2015|71739|196|8923
TPE|4/30/2015|89893|197|8923
DOM|4/30/2015|15591|198|8923
TUR|4/30/2015|60570|199|8923
FRA|4/30/2015|86516|200|8923
INA|4/30/2015|60413|201|8923
AUS|4/30/2015|90603|202|8923
INA|4/30/2015|77437|202|8923
FIN|4/30/2015|62470|204|8923
CZE|4/30/2015|91381|205|8923
TPE|4/30/2015|52983|206|8923
MEX|4/30/2015|85781|207|8923
GER|4/30/2015|58996|208|8923
CHN|4/30/2015|63943|209|8923
ENG|4/30/2015|90842|210|8923
SWE|4/30/2015|76972|211|8923
GER|4/30/2015|20808|212|8923
WAL|4/30/2015|63977|213|8923
AUS|4/30/2015|80176|214|8923
RUS|4/30/2015|93878|215|8923
IND|4/30/2015|46574|216|8923
CHN|4/30/2015|83303|217|8923
SUI|4/30/2015|54041|218|8923
EGY|4/30/2015|24294|219|8923
CAN|4/30/2015|89988|220|8923
THA|4/30/2015|80800|221|8923
NGR|4/30/2015|44496|222|8923
MEX|4/30/2015|97943|223|8923
IND|4/30/2015|78600|224|8923
TPE|4/30/2015|94373|225|8923
SWE|4/30/2015|83985|226|8923
RUS|4/30/2015|17576|227|8923
KOR|4/30/2015|82907|228|8923
CAN|4/30/2015|61666|229|8923
JPN|4/30/2015|57823|230|8923
MAS|4/30/2015|71405|231|8923
SGP|4/30/2015|50170|232|8923
INA|4/30/2015|62455|233|8923
INA|4/30/2015|83378|234|8923
SGP|4/30/2015|87566|235|8923
ENG|4/30/2015|79109|236|8923
JPN|4/30/2015|76185|237|8923
MAS|4/30/2015|72238|238|8923
CHN|4/30/2015|55380|239|8923
ARG|4/30/2015|87574|240|8923
MAS|4/30/2015|79695|241|8923
BRA|4/30/2015|36925|242|8923
THA|4/30/2015|66321|243|8923
GER|4/30/2015|27744|244|8923
THA|4/30/2015|73786|245|8923
GER|4/30/2015|77085|246|8923
IND|4/30/2015|95489|247|8923
MAS|4/30/2015|99888|248|8923
TTO|4/30/2015|26459|249|8923
MEX|4/30/2015|66431|250|8923
EGY|4/30/2015|80660|251|8923
IND|4/30/2015|85472|252|8923
TUR|4/30/2015|63081|253|8923
DEN|4/30/2015|81860|254|8923
IND|4/30/2015|75005|255|8923
AUS|4/30/2015|58754|256|8923
BUL|4/30/2015|15084|257|8923
ARG|4/30/2015|92346|258|8923
RUS|4/30/2015|53663|259|8923
FRA|4/30/2015|67067|260|8923
FRA|4/30/2015|53011|261|8923
IND|4/30/2015|63346|262|8923
